timestamp	run_name	size_bytes	gcs_uri	status
2026-06-22T01:40:16-04:00	cat7b_xl500k_r128_lr2e-5_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr2e-5_s1	OK
2026-06-22T01:55:30-04:00	cat7b_xl500k_r128_lr2e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr2e-5_s0	OK
2026-06-22T02:10:46-04:00	cat7b_xl500k_r128_lr2e-4_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr2e-4_s1	OK
2026-06-22T04:40:57-04:00	cat7b_xl500k_r64_lr5e-5_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr5e-5_s2	OK
2026-06-22T05:11:12-04:00	cat7b_xl500k_r128_lr1e-4_s2	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr1e-4_s2	OK
2026-06-22T05:41:46-04:00	cat7b_xl500k_r256_lr2e-4_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr2e-4_s1	OK
2026-06-22T06:12:03-04:00	cat7b_xl500k_r128_lr1e-4_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr1e-4_s0	OK
2026-06-22T06:42:14-04:00	cat7b_xl500k_r64_lr1e-4_s0	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr1e-4_s0	OK
2026-06-22T09:27:52-04:00	cat7b_xl500k_r256_lr2e-4_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr2e-4_s2	OK
2026-06-22T09:28:02-04:00	cat7b_xl500k_r64_lr1e-4_s1	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr1e-4_s1	OK
2026-06-22T09:28:10-04:00	cat7b_xl500k_r64_lr2e-5_s0	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr2e-5_s0	OK
2026-06-22T09:28:31-04:00	cat7b_xl500k_r64_lr2e-5_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr2e-5_s2	OK
2026-06-22T09:28:42-04:00	cat7b_xl500k_r64_lr5e-5_s0	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr5e-5_s0	OK
2026-06-22T09:44:03-04:00	cat7b_xl500k_r64_lr1e-4_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr1e-4_s2	OK
2026-06-22T10:14:34-04:00	cat7b_xl500k_r256_lr1e-4_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr1e-4_s2	OK
2026-06-23T01:26:52-04:00	cat7b_xl500k_r128_lr1e-4_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr1e-4_s1	OK
2026-06-23T01:27:29-04:00	cat7b_xl500k_r128_lr2e-4_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr2e-4_s0	OK
2026-06-23T01:28:21-04:00	cat7b_xl500k_r128_lr2e-4_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr2e-4_s1	OK
2026-06-23T01:28:59-04:00	cat7b_xl500k_r128_lr2e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r128_lr2e-5_s0	OK
2026-06-23T01:30:13-04:00	cat7b_xl500k_r256_lr1e-4_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr1e-4_s0	OK
2026-06-23T01:31:29-04:00	cat7b_xl500k_r256_lr2e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr2e-5_s1	OK
2026-06-23T01:33:02-04:00	cat7b_xl500k_r256_lr5e-5_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr5e-5_s2	OK
2026-06-23T01:33:32-04:00	cat7b_xl500k_r64_lr2e-5_s1	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr2e-5_s1	OK
2026-06-23T01:33:59-04:00	cat7b_xl500k_r64_lr5e-5_s1	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r64_lr5e-5_s1	OK
2026-06-28T05:06:11-04:00	cat7b_rep10_r32_lr1e-4_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r32_lr1e-4_s0	OK
2026-06-28T06:06:20-04:00	cat7b_rep10_r32_lr2e-4_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r32_lr2e-4_s0	OK
2026-06-28T06:06:29-04:00	cat7b_rep10_r32_lr5e-5_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r32_lr5e-5_s0	OK
2026-06-28T19:49:54-04:00	cat7b_rep10_r128_lr5e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r128_lr5e-5_s0	OK
2026-06-28T20:10:11-04:00	cat7b_rep10_r128_lr2e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r128_lr2e-5_s0	OK
2026-06-28T20:50:28-04:00	cat7b_rep10_r128_lr1e-4_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r128_lr1e-4_s0	OK
2026-06-28T22:10:41-04:00	cat7b_rep20_r32_lr2e-4_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r32_lr2e-4_s0	OK
2026-06-28T22:31:27-04:00	cat7b_rep20_r128_lr5e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r128_lr5e-5_s0	OK
2026-06-28T22:31:36-04:00	cat7b_rep20_r32_lr1e-4_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r32_lr1e-4_s0	OK
2026-06-28T23:51:56-04:00	cat7b_rep20_r128_lr1e-4_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r128_lr1e-4_s0	OK
2026-06-28T23:52:22-04:00	cat7b_rep20_r128_lr2e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r128_lr2e-5_s0	OK
2026-06-29T00:12:39-04:00	cat7b_rep10_r32_lr5e-5_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r32_lr5e-5_s1	OK
2026-06-29T00:12:47-04:00	cat7b_rep20_r32_lr5e-5_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r32_lr5e-5_s0	OK
2026-06-29T00:52:57-04:00	cat7b_rep10_r32_lr1e-4_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r32_lr1e-4_s1	OK
2026-06-29T01:13:09-04:00	cat7b_rep10_r32_lr2e-4_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r32_lr2e-4_s1	OK
2026-06-29T01:53:31-04:00	cat7b_rep40_r32_lr5e-5_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r32_lr5e-5_s0	OK
2026-06-29T02:13:40-04:00	cat7b_rep40_r32_lr1e-4_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r32_lr1e-4_s0	OK
2026-06-29T02:13:49-04:00	cat7b_rep40_r32_lr2e-4_s0	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r32_lr2e-4_s0	OK
2026-06-29T04:14:09-04:00	cat7b_rep10_r128_lr2e-5_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r128_lr2e-5_s1	OK
2026-06-29T04:34:17-04:00	cat7b_rep20_r32_lr5e-5_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r32_lr5e-5_s1	OK
2026-06-29T04:54:38-04:00	cat7b_rep10_r128_lr1e-4_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r128_lr1e-4_s1	OK
2026-06-29T04:54:54-04:00	cat7b_rep10_r128_lr5e-5_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r128_lr5e-5_s1	OK
2026-06-29T04:55:03-04:00	cat7b_rep20_r32_lr1e-4_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r32_lr1e-4_s1	OK
2026-06-29T05:15:12-04:00	cat7b_rep20_r32_lr2e-4_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r32_lr2e-4_s1	OK
2026-06-29T07:15:54-04:00	cat7b_rep20_r128_lr2e-5_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r128_lr2e-5_s1	OK
2026-06-29T08:16:12-04:00	cat7b_rep20_r128_lr1e-4_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r128_lr1e-4_s1	OK
2026-06-29T08:16:29-04:00	cat7b_rep20_r128_lr5e-5_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r128_lr5e-5_s1	OK
2026-06-29T09:16:38-04:00	cat7b_rep40_r32_lr5e-5_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r32_lr5e-5_s1	OK
2026-06-29T09:57:07-04:00	cat7b_rep10_r256_lr1e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r256_lr1e-5_s0	OK
2026-06-29T10:17:37-04:00	cat7b_rep10_r256_lr5e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r256_lr5e-5_s0	OK
2026-06-29T10:38:08-04:00	cat7b_rep10_r256_lr1e-4_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r256_lr1e-4_s0	OK
2026-06-29T10:58:23-04:00	cat7b_rep40_r32_lr1e-4_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r32_lr1e-4_s1	OK
2026-06-29T11:18:33-04:00	cat7b_rep40_r32_lr2e-4_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r32_lr2e-4_s1	OK
2026-06-29T12:28:14-04:00	cat7b_rep20_r256_lr1e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r256_lr1e-5_s0	OK
2026-06-29T12:49:35-04:00	cat7b_rep20_r256_lr5e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r256_lr5e-5_s0	OK
2026-06-29T13:10:03-04:00	cat7b_rep20_r256_lr1e-4_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r256_lr1e-4_s0	OK
2026-06-29T13:30:30-04:00	cat7b_rep10_r256_lr1e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r256_lr1e-5_s1	OK
2026-06-29T15:11:10-04:00	cat7b_rep10_r256_lr5e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r256_lr5e-5_s1	OK
2026-06-29T15:31:42-04:00	cat7b_rep10_r256_lr1e-4_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep10_r256_lr1e-4_s1	OK
2026-06-29T17:52:16-04:00	cat7b_rep40_r128_lr2e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r128_lr2e-5_s0	OK
2026-06-29T18:12:50-04:00	cat7b_rep20_r256_lr1e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r256_lr1e-5_s1	OK
2026-06-29T18:33:09-04:00	cat7b_rep40_r128_lr1e-4_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r128_lr1e-4_s0	OK
2026-06-29T18:33:48-04:00	cat7b_rep40_r256_lr5e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r256_lr5e-5_s0	OK
2026-06-29T18:54:17-04:00	cat7b_rep20_r256_lr5e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r256_lr5e-5_s1	OK
2026-06-29T18:54:34-04:00	cat7b_rep40_r128_lr5e-5_s0	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r128_lr5e-5_s0	OK
2026-06-29T18:55:21-04:00	cat7b_rep40_r256_lr1e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r256_lr1e-5_s0	OK
2026-06-29T19:15:54-04:00	cat7b_rep40_r256_lr1e-4_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r256_lr1e-4_s0	OK
2026-06-29T20:14:34-04:00	cat7b_rep20_r256_lr1e-4_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep20_r256_lr1e-4_s1	OK
2026-06-29T20:54:55-04:00	cat7b_rep40_r128_lr2e-5_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r128_lr2e-5_s1	OK
2026-06-29T20:55:09-04:00	cat7b_rep40_r128_lr5e-5_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r128_lr5e-5_s1	OK
2026-06-29T22:15:30-04:00	cat7b_rep40_r128_lr1e-4_s1	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r128_lr1e-4_s1	OK
2026-06-30T00:16:04-04:00	cat7b_rep40_r256_lr1e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r256_lr1e-5_s1	OK
2026-06-30T02:56:41-04:00	cat7b_rep40_r256_lr5e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r256_lr5e-5_s1	OK
2026-06-30T03:37:58-04:00	cat7b_rep40_r256_lr1e-4_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_rep40_r256_lr1e-4_s1	OK
